time_s,target_angle_deg,current_angle_deg,resistance_torque_Nm
0.88,24.82275527594855,18.943432731875998,1.011949713193505
0.89,25.329790500708015,19.47100961666506,1.019111328931219
0.9,25.83993187957173,20.001620885419275,1.0260680613357522
0.91,26.353098855302207,20.535186231657566,1.0327891428016096
0.92,26.86921039288518,21.071624870245955,1.0392450515684304
0.93,27.388184992325897,21.61085555019694,1.0454076786995092
0.9400000000000001,27.90994070151895,22.152796567542346,1.051250487040716
0.9500000000000001,28.434395129189493,22.697365778277607,1.0567486612566457
0.96,28.961465457903717,23.24448061137526,1.0618792480915293
0.97,29.491068457146728,23.794058081865835,1.066621286057984
0.98,30.023120496465598,24.346014803983927,1.0709559238167439
0.99,30.55753755867557,24.900267004377397,1.0748665265747885
1.0,31.094235253127366,25.45673053537766,1.0783387698973492
1.01,31.63312882903343,26.015320888328898,1.0813607204008013
1.02,32.17413318885107,26.575953206974184,1.0839229028679926
1.03,32.71716290172037,27.138542300896347,1.0860183534047039
1.04,33.26213221695463,27.703002659011347,1.0876426583352585
1.05,33.80895507758154,28.26924846311239,1.0887939786163294
1.06,34.35754513393238,28.837193601462072,1.0894730596302744
1.07,34.907815757277845,29.406751682431064,1.0896832263024159
1.08,35.45968005350755,29.977836048180585,1.089430363570063
1.09,36.013050876851686,30.550359788386928,1.0887228823143122
1.1,36.5678408436424,31.1242357540057,1.0875716709482675
1.11,37.12396234611258,31.699376571073515,1.0859900329368168
1.12,37.681327566230244,32.275694654545234,1.0839936106030466
1.1300000000000001,38.23984848956593,32.85310222216421,1.0816002956542925
1.1400000000000001,38.799436919191294,33.431511308363724,1.078830126936293
1.1500000000000001,39.36000448960632,34.01083377819704,1.0757051759964684
1.16,39.92146268069332,34.590981341294224,1.0722494211066422
1.17,40.48372283169532,35.17186556584335,1.06848861046107
1.18,41.04669615521655,35.75339789259377,1.06445011532717
1.19,41.61029375124302,36.33548964887951,1.0601627739834243
1.2,42.17442662118089,36.918052062660436,1.0556567273312791
1.21,42.73900568191037,37.5009962765789,1.050963247115173
1.22,43.303941779852934,38.08423336202973,1.0461145577268263
1.23,43.86914570504981,38.66767433324148,1.041143652606385
1.24,44.43452820524912,39.251230161366315,1.0360841062837023
1.25,44.99999999999999,39.83481178857686,1.0309698831278218
1.26,45.56547179475087,40.41833014216722,1.0258351438914306
1.27,46.13085429495018,41.00169614865641,1.0207140511495734
1.28,46.69605822014705,41.58482074789172,1.0156405747382027
1.29,47.26099431808962,42.16761490714978,1.0106482982981462
1.3,47.82557337881911,42.749989635233284,1.0057702280237824
1.31,48.389706248756966,43.331855996560826,1.0010386047031878
1.32,48.95330384478344,43.91312512524814,0.9964847201178253
1.33,49.516277168304676,44.49370823917788,0.9921387388450524
1.34,50.07853731930667,45.073516654056185,0.9880295264760488
1.35,50.63999551039369,45.652461797453775,0.9841844852252876
1.36,51.200563080808706,46.230455222829015,0.9806293978656901
1.37,51.76015151043407,46.80740862353118,0.9773882808762835
1.3800000000000001,52.31867243376976,47.38323384678138,0.9744832476368375
1.3900000000000001,52.87603765388743,47.95784290762915,0.9719343824468667
1.4000000000000001,53.43215915635761,48.53114800288228,0.9697596260848762
1.41,53.986949123148314,49.103061525008016,0.9679746735581537
1.42,54.540319946492446,49.67349607600303,0.9665928846241415
1.43,55.09218424272215,50.24236448123035,0.9656252075918504
1.44,55.6424548660676,50.809579803220686,0.9650801168363163
1.45,56.191044922418456,51.375055355436466,0.9649635643811798
1.46,56.73786778304535,51.93870471599587,0.9652789458245283
1.47,57.28283709827963,52.50044174135506,0.966027080801641
1.48,57.82586681114893,53.060180579946355,0.9672062080956718
1.49,58.36687117096656,53.61783568577006,0.9688119954240733
1.5,58.905764746872634,54.17332183193811,0.9708375638451721
1.51,59.44246244132443,54.726554124167,0.9732735266462339
1.52,59.97687950353439,55.2774480142182,0.9761080424920616
1.53,60.508931542853276,55.82591931328381,0.9793268825321486
1.54,61.03853454209628,56.37188420531517,0.9829135110850787
1.55,61.5656048708105,56.91525926029276,0.9868491794417317
1.56,62.090059298481044,57.45596144743479,0.9911130322542926
1.57,62.61181500767412,57.99390814834272,0.9956822259065563
1.58,63.13078960711482,58.52901717008151,1.0005320581929391
1.59,63.646901144697786,59.06120675819266,1.0056361085693395
1.6,64.16006812042826,59.590395609637746,1.0109663881789308
1.61,64.67020949929199,60.11650288567067,1.0164934988004146
1.62,65.17724472405145,60.639448224636375,1.0221867998155698
1.6300000000000001,65.68109372796695,61.15915175469426,1.0280145822473574
1.6400000000000001,66.18167694743997,61.67553410646393,1.0339442488796724
1.6500000000000001,66.6789153345772,62.188516425591665,1.0399424994352708
1.6600000000000001,67.17273036967313,62.69802038523532,1.045975519759653
1.67,67.66304407360923,63.203968198465866,1.0520091739359316
1.68,68.14977902016778,63.70628263058364,1.0580091982390512
1.69,68.6328583482583,64.20488701134703,1.063941395827268
1.7,69.11220577405484,64.6997052471122,1.0697718310646214
1.71,69.58774560304211,65.19066183288146,1.0754670223702119
1.72,70.05940274196847,65.67768186425864,1.0809941324984806
1.73,70.52710271070403,66.16069104930949,1.086321155169272
1.74,70.99077165400203,66.63961572032531,1.09141709698721
1.75,71.45033635316128,67.11438284548778,1.0962521536166798
1.76,71.90572423758836,67.58492004043339,1.1007978792113489
1.77,72.35686339625725,68.05115557971537,1.105027348135485
1.78,72.80368258906503,68.51301840816164,1.1089153080581382
1.79,73.24611125808153,68.97043815212675,1.112438323550255
1.8,73.68407953869104,69.42334513063587,1.1155749093687806
1.81,74.117518270625,69.87167036641964,1.118305652670381
1.82,74.54635900888304,70.31534559683759,1.1206133234603362
1.83,74.97053403454133,70.75430328468856,1.1224829726489993
1.84,75.3899763654461,71.18847662890661,1.123902017158629
1.85,75.80461976679099,71.61779957514047,1.1248603115969886
1.86,76.21439876157623,72.04220682621498,1.1253502060904332
1.87,76.61924864094821,72.46163385247283,1.1253665899478469
1.8800000000000001,77.01910547441784,72.87601690199519,1.1249069209073088
1.8900000000000001,77.41390611995581,73.28529301069906,1.1239712397992814
1.9000000000000001,77.80358823396352,73.68940001231047,1.122562170542982
1.9100000000000001,78.18809028111784,74.08827654821131,1.1206849054759442
1.92,78.5673515440882,74.4818620771587,1.1183471761000978
1.93,78.94131213312468,74.87009688487515,1.1155592094105808
1.94,79.30991299551515,75.25292209350788,1.1123336700554052
1.95,79.67309592491051,75.63027967095623,1.1086855886546108
1.96,80.03080357051606,76.00211244006509,1.1046322766861918
1.97,80.38297944614784,76.36836408768346,1.1001932284223992
1.98,80.72956793915259,76.72897917358645,1.0953900104736156
1.99,81.07051431918944,77.08390313925914,1.0902461395674041
2.0,81.40576474687263,77.43308231654136,1.0847869492571864
2.0100000000000002,81.73526628227329,77.77646393613159,1.0790394463179116
2.02,82.05896689327923,78.11399613594887,1.0730321576446704
2.0300000000000002,82.37681546381157,78.44562796935142,1.066794968524174
2.04,82.68876180189638,78.77130941321049,1.0603589531980453
2.05,82.99475664759066,79.09099137583827,1.0537561986806556
2.06,83.29475168076114,79.40462570476886,1.047019622832575
2.07,83.58869952871434,79.71216519439032,1.0401827877233516
2.08,83.87655377367759,80.01356359342775,1.0332797093440815
2.09,84.15826896012865,80.30877561227499,1.0263446647509933
2.1,84.43380060197386,80.59775693017471,1.0194119977358511
2.11,84.7031051895729,80.8804642022453,1.012515924127363
2.12,84.9661401966095,81.15685506635359,1.0056903378298632
2.13,85.22286408680687,81.42688814983214,0.9989686187013612
2.14,85.4732363204867,81.69052307604046,0.9923834433625879
2.15,85.71721736097088,81.94772047076859,0.9859666000120169
2.16,85.9547686808248,82.1984419684824,0.9797488082990745
2.17,86.18585276794128,82.4426502184096,0.9737595452790164
2.18,86.41043313146417,82.68030889046514,0.9680268784383737
2.19,86.6284743075506,82.91138268101562,0.9625773067397184
2.2,86.83994186497131,83.13583731848148,0.9574356105889027
2.21,87.04480241054755,83.35363956877586,0.9526247115772525
2.22,87.24302359442434,83.56475724057982,0.9481655427956304
2.23,87.43457411517889,83.7691591904527,0.9440769304572251
2.24,87.6194237247635,83.96681532777697,0.9403754875016564
2.25,87.79754323328191,84.15769661953652,0.9370755197849108
2.2600000000000002,87.96890451359894,84.34177509492815,0.9341889453880969
2.27,88.13348050578192,84.51902384980498,0.9317252275034786
2.2800000000000002,88.29124522137386,84.68941705095155,0.9296913212790817
2.29,88.44217374749732,84.8529299401895,0.9280916349238606
2.3000000000000003,88.5862422507884,85.00953883831355,0.9269280052943787
2.31,88.72342798116033,85.15922114885691,0.9261996881016656
2.32,88.85370927539597,85.30195536168573,0.9259033627938406
2.33,88.9770655605687,85.43772105642178,0.9260331520867032
2.34,89.0934773572911,85.56649890569305,0.9265806560312516
2.35,89.202926282791,85.6882706782117,0.9275350004244911
2.36,89.30539505381425,85.80301924167857,0.9288828992883968
2.37,89.40086748935406,85.91072856551452,0.9306087310619451
2.38,89.48932851320613,86.01138372341727,0.9326946280732176
2.39,89.5707641563493,86.10497089574393,0.9351205787831158
2.4,89.6451615591515,86.19147737171886,0.9378645422196522
2.41,89.71250897340038,86.27089155146598,0.9409025739525169
2.42,89.77279576415852,86.3432029478659,0.9442089628920398
2.43,89.82601241144276,86.40840218823703,0.947756378135167
2.44,89.87215051172763,86.46648101584083,0.951516025023971
2.45,89.91120277927222,86.51743229121043,0.9554578095298785
2.46,89.94316304727079,86.56124999330308,0.9595505100294774
2.47,89.96802626882652,86.5979292204757,0.9637619554957755
2.48,89.9857885177485,86.62746619128359,0.9680592090923167
2.49,89.99644698917173,86.64985824510222,0.9724087561268716
2.5,90.0,86.66510384257194,0.9767766952966382
2.5100000000000002,89.99644698917173,86.67320256586547,0.9811289321381886
2.52,89.9857885177485,86.67415511877832,0.9854313735828656
2.5300000000000002,89.96802626882652,86.66796332664184,0.9896501225120584
2.54,89.94316304727079,86.65463013605931,0.9937516712067769
2.5500000000000003,89.91120277927222,86.63415961446466,0.9977030925922322
2.56,89.87215051172763,86.60655694950424,1.0014722281906603
2.57,89.82601241144276,86.57182844824158,1.0050278717143255
2.58,89.77279576415852,86.52998153618529,1.0083399472554153
2.59,89.71250897340038,86.48102475614024,1.0113796810602391
2.6,89.6451615591515,86.42496776688242,1.014119765911599
2.61,89.57076415634931,86.36182134165703,1.0165345171851985
2.62,89.48932851320613,86.29159736650107,1.018600019693268
2.63,89.40086748935406,86.21430883838966,1.0202942644809323
2.64,89.30539505381425,86.1299698632072,1.0215972747979365
2.65,89.202926282791,86.03859565354298,1.0224912205298509
2.66,89.0934773572911,85.94020252631236,1.0229605204384573
2.67,88.9770655605687,85.83480790020313,1.0229919316302793
2.68,88.85370927539597,85.72243029294792,1.0225746257448032
2.69,88.72342798116033,85.6030893184231,1.0217002514293865
2.7,88.5862422507884,85.47680568357438,1.0203629827457816
2.71,88.44217374749732,85.34360118516966,1.0185595532331364
2.72,88.29124522137386,85.20349870637992,1.01628927543384
2.73,88.13348050578192,85.05652221318829,1.0135540457711876
2.74,87.96890451359894,84.90269675062805,1.0103583347510727
2.75,87.79754323328191,84.74204843885032,1.0067091625433122
2.7600000000000002,87.6194237247635,84.57460446902176,1.0026160600812914
2.77,87.43457411517889,84.40039309905306,0.998091015900912
2.7800000000000002,87.24302359442434,84.21944364915902,0.9931484090208686
2.79,87.04480241054755,84.0317864972506,0.9878049282456154
2.8000000000000003,86.83994186497131,83.83745307416011,0.9820794783495456
2.81,86.6284743075506,83.63647585869992,0.9759930736754954
2.82,86.41043313146417,83.4288883725556,0.9695687197522184
2.83,86.18585276794128,83.21472517501424,0.9628312836036288
2.84,85.95476868082481,82.99402185752912,0.9558073534869284
2.85,85.71721736097088,82.76681503812094,0.9485250888568946
2.86,85.4732363204867,82.53314235561716,0.9410140614092849
2.87,85.22286408680688,82.29304246372989,0.9333050881071586
2.88,84.9661401966095,82.04655502497356,0.9254300571397086
2.89,84.70310518957291,81.79372070442314,0.9174217478036344
2.9,84.43380060197387,81.53458116331394,0.9093136453320239
2.91,84.15826896012865,81.2691790524842,0.9011397517248966
2.92,83.87655377367759,80.9975580056611,0.8929343936589471
2.93,83.58869952871436,80.7197626325917,0.8847320285714373
2.94,83.29475168076115,80.43583851201944,0.8765670500246402
2.95,82.99475664759066,80.14583218450785,0.8684735934626745
2.96,82.68876180189639,79.84979114511218,0.8604853434720806
2.97,82.37681546381157,79.5477638358999,0.8526353436511174
2.98,82.05896689327925,79.2397996383223,0.8449558101807023
2.99,81.73526628227327,78.92594886543692,0.8374779501723231
3.0,81.40576474687263,78.60626275398339,0.8302317858454138
3.0100000000000002,81.07051431918944,78.28079345631289,0.8232459855588941
3.02,80.72956793915259,77.94959403217327,0.8165477026892283
3.0300000000000002,80.38297944614784,77.61271844035063,0.8101624233108543
3.04,80.03080357051606,77.27022153016898,0.8041138235947258
3.0500000000000003,79.67309592491051,76.92215903284907,0.7984236377975068
3.06,79.30991299551515,76.568587552728,0.7931115376683288
3.0700000000000003,78.94131213312467,76.20956455834087,0.7881950240526221
3.08,78.5673515440882,75.84514837336579,0.7836893314241312
3.09,78.18809028111784,75.47539816743394,0.7796073460275909
3.1,77.80358823396352,75.10037394680582,0.7759595382665504
3.11,77.41390611995583,74.72013654491549,0.7727539099243084
3.12,77.01910547441786,74.33474761278391,0.7699959567617866
3.13,76.61924864094821,73.94426960930329,0.7676886469952942
3.14,76.21439876157622,73.54876579139372,0.7658324161203454
3.15,75.804619766791,73.14830020403372,0.7644251785158226
3.16,75.3899763654461,72.74293767016617,0.7634623562364634
3.17,74.97053403454133,72.33274378048162,0.7629369253814914
3.18,74.54635900888304,71.91778488307997,0.7628394804135239
3.19,74.11751827062498,71.49812807301262,0.7631583167947992
3.2,73.68407953869102,71.07384118170671,0.7638795323070565
3.21,73.24611125808154,70.64499276627275,0.76498714742648
3.22,72.80368258906503,70.21165209869773,0.7664632451349402
3.23,72.35686339625725,69.7738891549255,0.7682881305617446
3.24,71.90572423758836,69.3317746038254,0.770440510864075
3.25,71.4503363531613,68.88537979605194,0.772897695766374
3.2600000000000002,70.99077165400203,68.43477675279637,0.7756358191855705
3.27,70.52710271070404,67.98003815443256,0.7786300823658158
3.2800000000000002,70.05940274196846,67.52123732905851,0.7818550189281908
3.29,69.5877456030421,67.05844824093562,0.7852847822016138
3.3000000000000003,69.11220577405483,66.59174547882752,0.7888934551342043
3.31,68.63285834825832,66.12120424424005,0.7926553829821277
3.3200000000000003,68.14977902016777,65.64690033956434,0.7965455288274333
3.33,67.66304407360926,65.16891015612553,0.80053985177909
3.34,67.17273036967312,64.68731066213742,0.8046157074536826
3.35,66.67891533457718,64.20217939056703,0.8087522700054686
3.36,66.18167694743995,63.71359442690903,0.8129309745716436
3.37,65.68109372796694,63.221634396873526,0.8171359785104972
3.38,65.17724472405148,62.726378453988005,0.8213546392318559
3.39,64.670209499292,62.22790626711602,0.8255780057469186
3.4,64.16006812042828,61.72629800789465,0.8298013202968599
3.41,63.64690114469779,61.2216343380922,0.8340245255582256
3.42,63.13078960711482,60.713996396888554,0.838252771973558
3.43,62.61181500767412,60.20346578808013,0.8424969187277822
3.44,62.090059298481044,59.69012456721128,0.8467740207993033
3.45,61.5656048708105,59.174055228634494,0.85110779337964
3.46,61.03853454209631,58.65534069250103,0.8555290438024934
3.47,60.508931542853254,58.13406429168424,0.8600760599841046
3.48,59.97687950353441,57.610309758638145,0.8647949432890814
